timestamp,temperature,temperature_class,humidity,humidity_class
775438511,23.6,ambiante,62,confortable
775438514,23.6,ambiante,62,confortable
775438518,23.6,ambiante,62,confortable
775438521,23.6,ambiante,62,confortable
775438525,23.5,ambiante,62,confortable
775438529,23.5,ambiante,62.1,confortable
775438532,23.5,ambiante,62.1,confortable
775438536,23.5,ambiante,62.1,confortable
775438539,23.4,ambiante,62.1,confortable
775438543,23.4,ambiante,62.1,confortable
775438547,23.4,ambiante,62.2,confortable
775438550,23.3,ambiante,62.2,confortable
775438554,23.3,ambiante,62.3,confortable
775438557,23.3,ambiante,62.4,confortable
775438561,23.3,ambiante,62.5,confortable
775438565,23.3,ambiante,62.5,confortable
775438568,23.3,ambiante,62.5,confortable
775438572,23.2,ambiante,62.6,confortable
775438575,23.2,ambiante,62.6,confortable
775438579,23.2,ambiante,62.8,confortable
775438583,23.2,ambiante,62.8,confortable
775438586,23.2,ambiante,62.8,confortable
775438590,23.2,ambiante,63,confortable
775438593,23.1,ambiante,62.9,confortable
775438597,23.1,ambiante,63,confortable
775438601,23.1,ambiante,63,confortable
775438604,23.1,ambiante,63,confortable
775438608,23.1,ambiante,63.2,confortable
775438611,23,ambiante,63.2,confortable
775438615,23,ambiante,63.3,confortable
775438619,23,ambiante,63.3,confortable
775438622,23,ambiante,63.5,confortable
775438626,23,ambiante,63.5,confortable
775438629,23,ambiante,63.6,confortable
775438633,23,ambiante,63.7,confortable
775438637,22.9,ambiante,63.6,confortable
775438640,22.9,ambiante,63.6,confortable
775438644,22.9,ambiante,63.6,confortable
775438647,22.9,ambiante,63.7,confortable
775438651,22.9,ambiante,63.8,confortable
775438655,22.9,ambiante,63.9,confortable
775438658,22.9,ambiante,64,confortable
775438662,22.8,ambiante,63.9,confortable
775438665,22.8,ambiante,63.9,confortable
775438669,22.8,ambiante,63.9,confortable
775438673,22.8,ambiante,63.9,confortable
775438676,22.8,ambiante,63.9,confortable
775438680,22.8,ambiante,64,confortable
775438683,22.8,ambiante,64,confortable
775438687,22.8,ambiante,64,confortable
775438691,22.8,ambiante,64,confortable
775438694,22.7,ambiante,64,confortable
775438698,22.7,ambiante,64.1,confortable
775438701,22.7,ambiante,64.1,confortable
775438705,22.7,ambiante,64.1,confortable
775438709,22.7,ambiante,64.1,confortable
775438712,22.7,ambiante,64.2,confortable
775438716,22.7,ambiante,64.2,confortable
775438719,22.7,ambiante,64.2,confortable
775438723,22.7,ambiante,64.3,confortable
775438727,22.6,ambiante,64.3,confortable
775438730,22.6,ambiante,64.3,confortable
775438734,22.6,ambiante,64.3,confortable
775438737,22.6,ambiante,64.3,confortable
775438741,22.6,ambiante,64.3,confortable
775438745,22.6,ambiante,64.3,confortable
775438748,22.6,ambiante,64.4,confortable
775438752,22.6,ambiante,64.4,confortable
775438755,22.6,ambiante,64.5,confortable
775438759,22.6,ambiante,64.6,confortable
775438763,22.5,ambiante,64.6,confortable
775438766,22.6,ambiante,64.7,confortable
775438770,22.5,ambiante,64.7,confortable
775438773,22.5,ambiante,64.7,confortable
775438777,22.5,ambiante,64.8,confortable
775438781,22.5,ambiante,64.8,confortable
775438784,22.5,ambiante,64.8,confortable
775438788,22.5,ambiante,64.8,confortable
775438791,22.5,ambiante,64.8,confortable
775438795,22.5,ambiante,64.8,confortable
775438799,22.5,ambiante,64.8,confortable
775438802,22.5,ambiante,64.8,confortable
775438806,22.5,ambiante,64.9,confortable
775438809,22.5,ambiante,64.9,confortable
775438813,22.4,ambiante,64.8,confortable
775438817,22.4,ambiante,64.8,confortable
775438820,22.5,ambiante,64.9,confortable
775438824,22.4,ambiante,64.8,confortable
775438827,22.4,ambiante,64.9,confortable
775438831,22.4,ambiante,64.8,confortable
775438834,22.4,ambiante,64.8,confortable
775438838,22.4,ambiante,64.8,confortable
775438842,22.4,ambiante,64.8,confortable
775438845,22.4,ambiante,64.9,confortable
775438849,22.4,ambiante,64.9,confortable
775438852,22.4,ambiante,64.8,confortable
775438856,22.4,ambiante,64.9,confortable
775438860,22.4,ambiante,64.9,confortable
775438863,22.4,ambiante,64.9,confortable
775438867,22.4,ambiante,64.9,confortable
775438870,22.4,ambiante,64.9,confortable
775438874,22.4,ambiante,64.9,confortable
775438878,22.4,ambiante,65,confortable
775438881,22.4,ambiante,65,confortable
775438885,22.3,ambiante,65,confortable
775438888,22.3,ambiante,65,confortable
775438892,22.3,ambiante,65,confortable
775438896,22.3,ambiante,65,confortable
775438899,22.3,ambiante,65,confortable
775438903,22.3,ambiante,64.9,confortable
775438906,22.3,ambiante,65,confortable
775438910,22.3,ambiante,65,confortable
775438914,22.3,ambiante,65.1,confortable
775438917,22.3,ambiante,65.1,confortable
775438921,22.3,ambiante,65.1,confortable
775438924,22.3,ambiante,65.1,confortable
775438928,22.3,ambiante,65.2,confortable
775438932,22.3,ambiante,65.1,confortable
775438935,22.3,ambiante,65.1,confortable
775438939,22.3,ambiante,65.1,confortable
775438942,22.3,ambiante,65.1,confortable
775438946,22.3,ambiante,65.2,confortable
775438950,22.3,ambiante,65.2,confortable
775438953,22.3,ambiante,65.2,confortable
775438957,22.3,ambiante,65.2,confortable
775438960,22.3,ambiante,65.2,confortable
775438964,22.3,ambiante,65.2,confortable
775438968,22.3,ambiante,65.2,confortable
775438971,22.3,ambiante,65.2,confortable
775438975,22.3,ambiante,65.2,confortable
775438978,22.3,ambiante,65.2,confortable
775438982,22.3,ambiante,65.2,confortable
775438986,22.3,ambiante,65.2,confortable
775438989,22.3,ambiante,65.2,confortable
775438993,22.3,ambiante,65.2,confortable
775438996,22.2,ambiante,65.1,confortable
775439000,22.3,ambiante,65.2,confortable
775439004,22.3,ambiante,65.2,confortable
775439007,22.2,ambiante,65.1,confortable
775439011,22.2,ambiante,65.2,confortable
775439014,22.2,ambiante,65.2,confortable
775439018,22.2,ambiante,65.2,confortable
775439022,22.2,ambiante,65.2,confortable
775439025,22.2,ambiante,65.2,confortable
775439029,22.2,ambiante,65.3,confortable
775439032,22.2,ambiante,65.4,confortable
775439036,22.2,ambiante,65.5,confortable
775439040,22.2,ambiante,65.5,confortable
775439043,22.2,ambiante,65.5,confortable
775439047,22.2,ambiante,65.5,confortable
775439050,22.2,ambiante,65.5,confortable
775439054,22.2,ambiante,65.5,confortable
775439058,22.2,ambiante,65.5,confortable
775439061,22.2,ambiante,65.5,confortable
775439065,22.2,ambiante,65.6,confortable
775439068,22.2,ambiante,65.6,confortable
775439072,22.2,ambiante,65.6,confortable
775439076,22.2,ambiante,65.6,confortable
775439079,22.2,ambiante,65.7,confortable
775439083,22.2,ambiante,65.7,confortable
775439086,22.2,ambiante,65.7,confortable
775439090,22.2,ambiante,65.7,confortable
775439094,22.2,ambiante,65.7,confortable
775439097,22.2,ambiante,65.7,confortable
775439101,22.2,ambiante,65.7,confortable
775439104,22.2,ambiante,65.7,confortable
775439108,22.1,ambiante,65.7,confortable
775439112,22.2,ambiante,65.7,confortable
775439115,22.2,ambiante,65.7,confortable
775439119,22.1,ambiante,65.7,confortable
775439122,22.1,ambiante,65.7,confortable
775439126,22.2,ambiante,65.7,confortable
775439130,22.2,ambiante,65.8,confortable
775439133,22.2,ambiante,65.8,confortable
775439137,22.2,ambiante,65.8,confortable
775439140,22.2,ambiante,65.8,confortable
775439144,22.1,ambiante,65.8,confortable
775439148,22.2,ambiante,65.9,confortable
775439151,22.1,ambiante,65.8,confortable
775439155,22.1,ambiante,65.8,confortable
775439158,22.1,ambiante,65.8,confortable
775439162,22.1,ambiante,65.8,confortable
775439166,22.1,ambiante,65.8,confortable
775439169,22.1,ambiante,65.8,confortable
775439173,22.1,ambiante,65.9,confortable
775439176,22.1,ambiante,65.9,confortable
775439180,22.1,ambiante,65.9,confortable
775439183,22.1,ambiante,65.8,confortable
775439187,22.1,ambiante,65.8,confortable
775439191,22.1,ambiante,65.8,confortable
775439194,22.1,ambiante,65.8,confortable
775439198,22.1,ambiante,65.8,confortable
775439201,22.1,ambiante,65.8,confortable
775439205,22.1,ambiante,65.8,confortable
775439209,22.1,ambiante,65.8,confortable
775439212,22.1,ambiante,65.8,confortable
775439216,22.1,ambiante,65.8,confortable
775439219,22.1,ambiante,65.8,confortable
775439223,22.1,ambiante,65.8,confortable
775439227,22.1,ambiante,65.8,confortable
775439230,22.1,ambiante,65.8,confortable
775439234,22.1,ambiante,65.8,confortable
775439237,22.1,ambiante,65.9,confortable
775439241,22.1,ambiante,66,confortable
775439245,22.1,ambiante,66,confortable
775439248,22.1,ambiante,66,confortable
775439252,22.1,ambiante,66,confortable
775439255,22.1,ambiante,66.1,confortable
775439259,22.1,ambiante,66.1,confortable
775439263,22,ambiante,66.1,confortable
775439266,22.1,ambiante,66.2,confortable
775439270,22,ambiante,66.2,confortable
775439273,22.1,ambiante,66.3,confortable
775439277,22,ambiante,66.2,confortable
775439281,22.1,ambiante,66.3,confortable
775439284,22,ambiante,66.2,confortable
775439288,22,ambiante,66.2,confortable
775439291,22,ambiante,66.1,confortable
775439295,22,ambiante,66.2,confortable
775439299,22,ambiante,66.2,confortable
775439302,22,ambiante,66.2,confortable
775439306,22,ambiante,66.2,confortable
775439309,22,ambiante,66.2,confortable
775439313,22,ambiante,66.2,confortable
775439317,22,ambiante,66.2,confortable
775439320,22,ambiante,66.2,confortable
775439324,22,ambiante,66.2,confortable
775439327,22,ambiante,66.3,confortable
775439331,22,ambiante,66.3,confortable
775439335,22,ambiante,66.3,confortable
775439338,22,ambiante,66.3,confortable
775439342,22,ambiante,66.3,confortable
775439345,22,ambiante,66.3,confortable
775439349,22,ambiante,66.3,confortable
775439353,22,ambiante,66.2,confortable
775439356,22,ambiante,66.2,confortable
775439360,22,ambiante,66.2,confortable
775439363,22,ambiante,66.2,confortable
775439367,22,ambiante,66.3,confortable
775439371,22,ambiante,66.3,confortable
775439374,22,ambiante,66.3,confortable
775439378,22,ambiante,66.3,confortable
775439381,22,ambiante,66.4,confortable
775439385,22,ambiante,66.4,confortable
775439389,22,ambiante,66.4,confortable
775439392,22,ambiante,66.5,confortable
775439396,22,ambiante,66.5,confortable
775439399,21.9,ambiante,66.5,confortable
775439403,21.9,ambiante,66.5,confortable
775439407,22,ambiante,66.6,confortable
775439410,22,ambiante,66.5,confortable
775439414,21.9,ambiante,66.5,confortable
775439417,21.9,ambiante,66.5,confortable
775439421,21.9,ambiante,66.5,confortable
775439425,21.9,ambiante,66.5,confortable
775439428,22,ambiante,66.6,confortable
775439432,22,ambiante,66.6,confortable
775439435,21.9,ambiante,66.5,confortable
775439439,21.9,ambiante,66.5,confortable
775439443,21.9,ambiante,66.5,confortable
775439446,21.9,ambiante,66.5,confortable
775439450,21.9,ambiante,66.5,confortable
775439453,21.9,ambiante,66.5,confortable
775439457,21.9,ambiante,66.4,confortable
775439461,21.9,ambiante,66.4,confortable
775439464,22,ambiante,66.4,confortable
775439468,22,ambiante,66.4,confortable
775439471,21.9,ambiante,66.5,confortable
775439475,22,ambiante,66.5,confortable
775439479,21.9,ambiante,66.5,confortable
775439482,21.9,ambiante,66.4,confortable
775439486,21.9,ambiante,66.5,confortable
775439489,21.9,ambiante,66.5,confortable
775439493,21.9,ambiante,66.5,confortable
775439497,21.9,ambiante,66.5,confortable
775439500,21.9,ambiante,66.5,confortable
775439504,21.9,ambiante,66.5,confortable
775439507,21.9,ambiante,66.5,confortable
775439511,21.9,ambiante,66.5,confortable
775439515,21.9,ambiante,66.5,confortable
775439518,21.9,ambiante,66.5,confortable
775439522,21.9,ambiante,66.5,confortable
775439525,21.9,ambiante,66.5,confortable
775439529,21.9,ambiante,66.5,confortable
775439533,21.9,ambiante,66.5,confortable
775439536,21.9,ambiante,66.5,confortable
775439540,21.9,ambiante,66.5,confortable
775439543,21.9,ambiante,66.5,confortable
775439547,21.9,ambiante,66.6,confortable
775439551,21.9,ambiante,66.5,confortable
775439554,21.9,ambiante,66.5,confortable
775439558,21.9,ambiante,66.5,confortable
775439561,21.9,ambiante,66.6,confortable
775439565,21.9,ambiante,66.6,confortable
775439568,21.9,ambiante,66.5,confortable
775439572,21.9,ambiante,66.5,confortable
775439576,21.9,ambiante,66.5,confortable
775439579,21.9,ambiante,66.5,confortable
775439583,21.9,ambiante,66.5,confortable
775439586,21.9,ambiante,66.5,confortable
775439590,21.9,ambiante,66.5,confortable
775439594,21.9,ambiante,66.5,confortable
775439597,21.9,ambiante,66.5,confortable
775439601,21.9,ambiante,66.5,confortable
775439604,21.8,ambiante,66.5,confortable
775439608,21.9,ambiante,66.6,confortable
775439612,21.9,ambiante,66.6,confortable
775439615,21.9,ambiante,66.6,confortable
775439619,21.9,ambiante,66.7,confortable
775439622,21.8,ambiante,66.7,confortable
775439626,21.9,ambiante,66.7,confortable
775439630,21.9,ambiante,66.8,confortable
775439633,21.9,ambiante,66.7,confortable
775439637,21.9,ambiante,66.7,confortable
775439640,21.9,ambiante,66.7,confortable
775439644,21.9,ambiante,66.8,confortable
775439648,21.8,ambiante,66.7,confortable
775439651,21.8,ambiante,66.8,confortable
775439655,21.9,ambiante,66.9,confortable
775439658,21.8,ambiante,66.8,confortable
775439662,21.9,ambiante,66.9,confortable
775439666,21.9,ambiante,66.8,confortable
775439669,21.8,ambiante,66.8,confortable
775439673,21.9,ambiante,66.8,confortable
775439676,21.9,ambiante,66.8,confortable
775439680,21.9,ambiante,66.8,confortable
775439684,21.9,ambiante,66.8,confortable
775439687,21.8,ambiante,66.7,confortable
775439691,21.9,ambiante,66.8,confortable
775439694,21.8,ambiante,66.7,confortable
775439698,21.8,ambiante,66.8,confortable
775439702,21.8,ambiante,66.8,confortable
775439705,21.9,ambiante,66.8,confortable
775439709,21.9,ambiante,66.8,confortable
775439712,21.8,ambiante,66.8,confortable
775439716,21.8,ambiante,66.8,confortable
775439720,21.8,ambiante,66.7,confortable
775439723,21.9,ambiante,66.8,confortable
775439727,21.8,ambiante,66.8,confortable
775439730,21.8,ambiante,66.8,confortable
775439734,21.8,ambiante,66.8,confortable
775439738,21.8,ambiante,66.8,confortable
775439741,21.8,ambiante,66.8,confortable
775439745,21.8,ambiante,66.8,confortable
775439748,21.8,ambiante,66.9,confortable
775439752,21.8,ambiante,66.8,confortable
775439756,21.8,ambiante,66.8,confortable
775439759,21.8,ambiante,66.8,confortable
775439763,21.8,ambiante,66.8,confortable
775439766,21.8,ambiante,66.7,confortable
775439770,21.8,ambiante,66.7,confortable
775439774,21.8,ambiante,66.8,confortable
775439777,21.8,ambiante,66.8,confortable
775439781,21.8,ambiante,66.8,confortable
775439784,21.8,ambiante,66.8,confortable
775439788,21.8,ambiante,66.8,confortable
775439792,21.8,ambiante,66.8,confortable
775439795,21.8,ambiante,66.8,confortable
775439799,21.8,ambiante,66.8,confortable
775439802,21.8,ambiante,66.8,confortable
775439806,21.8,ambiante,66.7,confortable
775439810,21.8,ambiante,66.8,confortable
775439813,21.8,ambiante,66.7,confortable
775439817,21.8,ambiante,66.7,confortable
775439820,21.8,ambiante,66.7,confortable
775439824,21.8,ambiante,66.7,confortable
775439828,21.8,ambiante,66.7,confortable
775439831,21.8,ambiante,66.7,confortable
775439835,21.8,ambiante,66.8,confortable
775439838,21.8,ambiante,66.7,confortable
775439842,21.8,ambiante,66.7,confortable
775439846,21.8,ambiante,66.7,confortable
775439849,21.8,ambiante,66.7,confortable
775439853,21.8,ambiante,66.7,confortable
775439856,21.8,ambiante,66.7,confortable
775439860,21.8,ambiante,66.7,confortable
775439864,21.8,ambiante,66.7,confortable
775439867,21.8,ambiante,66.7,confortable
775439871,21.8,ambiante,66.8,confortable
775439874,21.8,ambiante,66.8,confortable
775439878,21.8,ambiante,66.8,confortable
775439882,21.8,ambiante,66.8,confortable
775439885,21.8,ambiante,66.8,confortable
775439889,21.8,ambiante,66.8,confortable
775439892,21.8,ambiante,66.8,confortable
775439896,21.8,ambiante,66.8,confortable
775439900,21.7,ambiante,66.8,confortable
775439903,21.8,ambiante,66.9,confortable
775439907,21.8,ambiante,66.9,confortable
775439910,21.8,ambiante,66.9,confortable
775439914,21.8,ambiante,66.8,confortable
775439918,21.8,ambiante,66.8,confortable
775439921,21.8,ambiante,66.8,confortable
775439925,21.8,ambiante,66.8,confortable
775439928,21.8,ambiante,66.8,confortable
775439932,21.8,ambiante,66.8,confortable
775439935,21.8,ambiante,66.8,confortable
775439939,21.7,ambiante,66.8,confortable
775439943,21.8,ambiante,66.8,confortable
775439946,21.8,ambiante,66.9,confortable
775439950,21.8,ambiante,66.9,confortable
775439953,21.8,ambiante,66.9,confortable
775439957,21.8,ambiante,66.9,confortable
775439961,21.8,ambiante,66.9,confortable
775439964,21.8,ambiante,66.9,confortable
775439968,21.8,ambiante,66.9,confortable
775439971,21.8,ambiante,66.9,confortable
775439975,21.7,ambiante,66.8,confortable
775439979,21.7,ambiante,66.8,confortable
775439982,21.8,ambiante,66.9,confortable
775439986,21.7,ambiante,66.8,confortable
775439989,21.8,ambiante,66.9,confortable
775439993,21.8,ambiante,66.9,confortable
775439997,21.8,ambiante,66.9,confortable
775440000,21.8,ambiante,66.9,confortable
775440004,21.8,ambiante,66.9,confortable
775440007,21.8,ambiante,66.9,confortable
775440011,21.8,ambiante,66.9,confortable
775440015,21.8,ambiante,66.9,confortable
775440018,21.7,ambiante,66.9,confortable
775440022,21.8,ambiante,67,confortable
775440025,21.8,ambiante,66.9,confortable
775440029,21.7,ambiante,66.9,confortable
775440033,21.7,ambiante,66.9,confortable
775440036,21.7,ambiante,66.9,confortable
775440040,21.8,ambiante,67,confortable
775440043,21.8,ambiante,66.9,confortable
775440047,21.8,ambiante,67,confortable
775440051,21.7,ambiante,66.9,confortable
775440054,21.8,ambiante,67,confortable
775440058,21.7,ambiante,66.9,confortable
775440061,21.8,ambiante,67,confortable
775440065,21.7,ambiante,66.9,confortable
775440069,21.7,ambiante,66.9,confortable
775440072,21.7,ambiante,66.9,confortable
775440076,21.7,ambiante,66.9,confortable
775440079,21.7,ambiante,66.9,confortable
775440083,21.7,ambiante,66.9,confortable
775440087,21.7,ambiante,67,confortable
775440090,21.7,ambiante,67,confortable
775440094,21.7,ambiante,67,confortable
